bankrupt,interest_coverage_ratio_interest_expense_to_ebit,debt_ratio_,total_expenseassets,operating_gross_margin,research_and_development_expense_rate,retained_earnings_to_total_assets,current_ratio,working_capital_to_total_assets,net_income_to_stockholders_equity,net_value_per_share_b,equity_to_liability,operating_expense_rate,interest_expense_ratio,persistent_eps_in_the_last_four_seasons,current_liability_to_current_assets,roac_before_interest_and_depreciation_before_interest,borrowing_dependency
0,0.565548130501316,0.0757323820177162,0.0086347439214234,0.597039449977659,475000000.0,0.93237093573994,0.0080336722818337,0.759779563705656,0.840054912035907,0.184484429648982,0.0508192451810772,7760000000.0,0.633403652004767,0.216507516308972,0.0361413401603153,0.47506459318481,0.370242214532872
0,0.564316404044352,0.144360129395048,0.0099154414888377,0.590358754089854,0.0,0.9103144551963,0.00515255802634,0.73900379059857,0.838744948974926,0.161771522481143,0.0253400442221062,7050000000.0,0.629910891631622,0.207242129148152,0.0553870560480783,0.448886072246868,0.376855080600246
0,0.564916728039144,0.112222994830245,0.0182057265245222,0.59345046772078,1210000000.0,0.907033170388381,0.0076211930696004,0.769914129028431,0.838194562584364,0.175677384012473,0.0335318930862444,6780000000.0,0.630332118738099,0.200529450694904,0.0380372801071898,0.447911080778043,0.375244641375315
0,0.553717291364724,0.0818091120718324,0.021512415592336,0.599410484440537,52600000.0,0.929706106151782,0.0256005441480682,0.848552450833033,0.839717296866826,0.172011293245122,0.0469192574000969,0.0001034946620459,0.625264379940001,0.214143897135294,0.0114263013007516,0.483742017257349,0.371328142649128
0,0.565015459052565,0.106871844484083,0.0553701940377274,0.59569898672509,509000000.0,0.905076146176355,0.0061647233549973,0.75237643766941,0.834058749264337,0.160970881968733,0.0353643855705665,0.0001054604824423,0.630515677867426,0.192682235038291,0.0466731572803218,0.400526495393165,0.374183317191662
0,0.571479529479166,0.138374096804426,0.0101876552382169,0.595720607100131,628000000.0,0.928539162949202,0.007048339942777,0.765790003922673,0.840150683891805,0.175508828115124,0.0265860606657344,4130000000.0,0.633519746304845,0.216412971542025,0.0410261125539699,0.485886998488763,0.377675957260732
0,0.5652894787309,0.0669649605466034,0.0096543701778654,0.598185329854855,696000000.0,0.95382090644674,0.0194102358494981,0.833075660540687,0.841946632508982,0.199148792718385,0.0575931858041379,6070000000.0,0.63071122313393,0.22785288834263,0.0151095740642872,0.50631306976064,0.371246502327308
0,0.564940712034445,0.0346464310548115,0.0168110987285716,0.596477320226582,391000000.0,0.928766324724332,0.0288492079587895,0.858414718328684,0.839625452814923,0.176815136319582,0.108882337119009,4720000000.0,0.630500267119628,0.213482083766663,0.0101192146595511,0.477404572709989,0.36963718146295
0,0.56501450900353,0.180306557426611,0.0915000955944748,0.494248980238977,0.0,0.862304086074792,0.0046165222573408,0.72282731169291,0.820387809791458,0.142514011208967,0.0195500014210114,0.0005721693718475,0.630521842166546,0.183795026945259,0.0614514502493915,0.364841807634183,0.380853219648253
0,0.564126972706994,0.0806300450464068,0.0222502289392962,0.598898802231223,1170000000.0,0.92962840897433,0.0112367824125354,0.798726973990127,0.839704052043132,0.174413214782352,0.0476281933774925,9200000000.0,0.629820481911207,0.214049352368346,0.026025401946798,0.485204504460586,0.371624508200938
0,0.564491405651305,0.123499712791366,0.0111722818848707,0.594877412473515,509000000.0,0.932749725424926,0.006549745554616,0.758099008889188,0.839579147467386,0.175635245038136,0.0301885116285294,391000000.0,0.629720825742113,0.211780277961615,0.0440304310606488,0.467654658021742,0.375636067575819
0,0.562965934906788,0.14015781358648,0.0125809075129423,0.595144063765693,84900000.0,0.917032724863982,0.0041254161453474,0.721923566187563,0.839406093634082,0.166027558889217,0.0262026776519464,4290000000.0,0.628361940247394,0.211023919826038,0.06829900689027,0.460000974991469,0.378520319493248
0,0.563885158957766,0.111164857756145,0.0068774023929899,0.591843353176033,0.0,0.927861861419938,0.0059949890951978,0.750871023552155,0.839190023294819,0.174202519910665,0.0338866279379629,5300000000.0,0.629763975835947,0.208093032050676,0.0479361937733522,0.470872129868864,0.375923486243047
0,0.56738140360866,0.0934486198869305,0.0209484792993591,0.604044451491085,5870000000.0,0.932094063591561,0.0120567486528903,0.806414547597798,0.840175472996208,0.17348615734693,0.0408155529397649,0.0001408452495776,0.632370104519116,0.215751158173395,0.0242799193176114,0.492955686637742,0.373682291655017
0,0.565158395757604,0.0262417994376757,0.0116162717173552,0.602646333905072,5040000000.0,0.932182039523832,0.0256598263343952,0.80098620851557,0.840043108350835,0.177025831191269,0.139923118058725,0.000136682335797,0.63061225188696,0.214711165736976,0.0113996861539549,0.474138351289426,0.369662903756126
0,0.56506823687268,0.0692626296217916,0.0593300140366735,0.598733046022572,4160000000.0,0.90881785299236,0.0108898256167687,0.776613968202687,0.835905899936646,0.171758459399098,0.0556660186956462,0.0001739172868348,0.630551978740017,0.213009359931928,0.0268427384498845,0.478915809486667,0.37100940988586
0,0.565293093930881,0.0438975723312271,0.0131337619147809,0.599691549316075,951000000.0,0.943523555222308,0.021150636035457,0.845542709741886,0.840942831709334,0.201129324512241,0.0872124839595981,9370000000.0,0.630706771140121,0.22322019476222,0.0138593701802552,0.489543216496856,0.370141562081314
0,0.565644273649595,0.148290352813133,0.0259232974608098,0.605665979619193,1170000000.0,0.935905867681235,0.0107069868736759,0.799858900708377,0.841299022274345,0.180396949138258,0.0245717963264179,0.0001240779579612,0.631031766688128,0.225489269168951,0.0272936525302545,0.496953151659923,0.375772507565709
0,0.568374352054239,0.0953230341324788,0.0151774972468459,0.602105824529036,6740000000.0,0.934599716050485,0.0134152467543003,0.824262494114478,0.84006752511552,0.174623909654039,0.0399582804976755,0.0001536809004012,0.633779331789975,0.214711165736976,0.0218453413037339,0.476088334227076,0.37385899262553
0,0.564630824824297,0.0699579768419143,0.0134662967993988,0.599331209732052,0.0,0.923012151213799,0.0070552041959307,0.762409849833124,0.839301870944131,0.179807003497535,0.0551062811103213,0.0001238466849734,0.630266708675224,0.211496643660773,0.0409867728021771,0.460195973285234,0.372399532077936
0,0.565463955008027,0.0397557214983221,0.0140329954406067,0.598178123063175,0.0,0.921213187589628,0.0215780918000256,0.831687033647479,0.840063433759609,0.163878471198011,0.095804573518112,9190000000.0,0.630756085533075,0.214711165736976,0.0135825854796526,0.501486861989958,0.36963718146295
0,0.565142738781223,0.0295069081234695,0.0198633474752598,0.592419896510472,0.0,0.916793647800353,0.0161490915784974,0.794125038204117,0.838327320386489,0.186380683494164,0.126108656309739,7570000000.0,0.630601635594033,0.201758532665217,0.0181647569049263,0.438453663530444,0.369839604726639
0,0.565239559115,0.110076488194213,0.0173800229171462,0.603417460614884,1820000000.0,0.95200162982807,0.0155100920121934,0.80192570975511,0.842624238723555,0.232480721419241,0.0342484383520304,0.0001195681346989,0.630674237339215,0.256121773659828,0.0189113302374622,0.528104129088871,0.373672226409861
0,0.565683474997166,0.137920609486955,0.0144451950554249,0.599179867106762,849000000.0,0.936945942517627,0.0096935734989906,0.817281083154019,0.841034318387437,0.17812144452404,0.0266872487002466,6730000000.0,0.631108135504993,0.22255838139359,0.0300909308703956,0.497879393555306,0.374621714536227
0,0.564320815764798,0.15651358950328,0.0260697794871937,0.59194424825956,5620000000.0,0.879228431776799,0.0037597386591617,0.700474659895481,0.836228691833309,0.153554422485357,0.0230943850456118,0.0001643194578406,0.63007116340872,0.179162333364848,0.0744742843404089,0.419100082874275,0.378585184406475
0,0.56535526391121,0.11255555219639,0.0472801889208752,0.607525331872757,1020000000.0,0.94441059454326,0.0099331983363546,0.804702840234476,0.84217759733374,0.189456828620791,0.0334284618302946,0.000131709966559,0.630787249489733,0.235416469698402,0.0293783372623486,0.528981621410813,0.372907267778019
0,0.565444860435835,0.144511291834205,0.0414185855972792,0.604318309574943,0.0,0.946109164237953,0.0099999687988493,0.838605593046074,0.844016875726789,0.200286545025494,0.0253111192069431,8200000000.0,0.630874234599526,0.259903564337714,0.0291859133290665,0.565202554477648,0.373752748371108
0,0.566033288780732,0.143936874565408,0.0109838081030994,0.600260885858833,424000000.0,0.9360677051055,0.0074258738662281,0.770635993049176,0.841318901366481,0.178879946062113,0.0254249183726509,5020000000.0,0.631315666908672,0.225300179635057,0.0390065054922858,0.515867986155121,0.376615751437653
0,0.565106133764053,0.0636393868851468,0.0157824224931634,0.593645051096153,441000000.0,0.914115933345881,0.0219418972171694,0.861730551378394,0.839404239256738,0.166280392735241,0.0606088982471406,4810000000.0,0.630578690702867,0.208754845419306,0.0133555637448744,0.451421050065812,0.36963718146295
0,0.565158218962168,0.0442301296973728,0.0093956880659829,0.5910433992995,0.0,0.897998888626733,0.0183281799432763,0.817507466070147,0.839470160190386,0.157515486073069,0.0865481390562188,0.0002244504346717,0.63061225188696,0.210173016923513,0.016004633811898,0.446009847413835,0.36963718146295
0,0.56611967608512,0.1414275780754,0.0216193975865511,0.603748973032186,102000000.0,0.939191979489459,0.0075506784690219,0.779113117420594,0.840996940195937,0.184273734777296,0.0259386711480499,0.0001172554048208,0.631568060711497,0.223125649995273,0.0383829878686742,0.493248184078389,0.376489376692918
0,0.564552712079413,0.140853160806603,0.0261074785766432,0.593969356721775,0.0,0.908864895011969,0.0102377215671714,0.828134895188168,0.837352330657039,0.16118157684042,0.0260584129067117,6980000000.0,0.6302125998274,0.201853077432164,0.0285215403429435,0.448057329498367,0.376270178020636
0,0.565158557939885,0.0342836412008344,0.0078933902035022,0.600455469234206,238000000.0,0.957418940153538,0.0364048786119232,0.874931549794639,0.841367731411644,0.199106653744048,0.109940860945535,3450000000.0,0.63061225188696,0.229365604613785,0.0079738718509435,0.537074050602057,0.36963718146295
0,0.565361704220273,0.0783928409468815,0.0237699593856619,0.621499300941207,9190000000.0,0.93742461621305,0.0118545651963644,0.789311369041549,0.841175607719029,0.179427752728499,0.0490447892084395,0.0002190155194582,0.630951288338516,0.22388200813085,0.0246883732167568,0.537025301028616,0.37271267303834
0,0.568173445986904,0.187350727091332,0.0118306506383454,0.59644849305986,119000000.0,0.934328260347192,0.0046096580041871,0.720683104438544,0.840624667765876,0.177194387088618,0.0186701670033798,2380000000.0,0.633045095272668,0.219060225016545,0.0615395428033346,0.507483059523229,0.384371582010499
0,0.56403562489651,0.164283338875956,0.0334657039882489,0.600851842776633,866000000.0,0.925396738564817,0.0069946739635757,0.766773035861058,0.838297714799463,0.164004888121023,0.021824258465231,0.0001670947336943,0.629647539074807,0.205729412876997,0.0413298306674466,0.451518549212694,0.380826378994504
1,0.553763384572415,0.175439126885751,0.0205744281391823,0.600253679067153,0.0,0.928317018187877,0.0132567449087522,0.833670214308235,0.839107947827616,0.166364670683916,0.0202009865598302,0.0001123986720767,0.62355447185655,0.204783965207526,0.0221034854776763,0.446887339735777,0.383820230248075
0,0.565555332028695,0.106992774435408,0.0081450002783416,0.601089666902089,1770000000.0,0.941017142709386,0.0102757869710235,0.768062278099671,0.841857383897341,0.211790485019595,0.0353184691029844,0.0001040728445155,0.630905398556184,0.238536447007658,0.0284180991444735,0.511919270706381,0.375079124010531
0,0.566796202296318,0.134081083532364,0.009875290912054,0.597479064270168,628000000.0,0.93367218540412,0.0082639367739882,0.767461626839888,0.840556137763866,0.177995027601028,0.0275492355198826,4560000000.0,0.631814290215203,0.218020232580127,0.0351609424477648,0.479500804367962,0.376621343240517
0,0.56527976511253,0.0516068567282402,0.0113265524565502,0.60591821732801,1870000000.0,0.923691688794783,0.0412279524868877,0.803602546601964,0.840215611620612,0.178753529139101,0.0746023185880807,0.0002681610293683,0.630693757619759,0.214238441902241,0.0070125768715413,0.472285867498659,0.36963718146295
0,0.566394515004073,0.129878767723796,0.0083913549276392,0.595526023724758,0.0,0.886368280536678,0.006309496694238,0.756273273124649,0.840228783819905,0.153048754793308,0.0285490483547789,2740000000.0,0.63259407405378,0.215183889571712,0.0456435135895453,0.498561887583484,0.373878004755269
0,0.568931287874744,0.189678628654352,0.012797563823689,0.597421409936724,0.0,0.91318873373866,0.0033871969198224,0.703007500902734,0.840250773106633,0.159833129661624,0.0183945567335591,3270000000.0,0.633771112724483,0.216223882008131,0.0820243925057477,0.480914541997758,0.379943992502511
0,0.568005089633957,0.0806905100220697,0.0083220242427606,0.61177733896424,0.0,0.904245651458617,0.0065216645189874,0.75244068478019,0.840133537035487,0.168724453246808,0.0475917791743743,0.0005131947599554,0.632865303215024,0.214900255270871,0.0442163111103125,0.465363428070004,0.37332106118998
0,0.566280747860444,0.049883604921849,0.0245765298627034,0.617384222891653,3480000000.0,0.925450248889957,0.0095319515383727,0.772736108516242,0.84021064334711,0.171842737347773,0.0771073228053762,0.0004965431048329,0.631447171956549,0.214238441902241,0.0305899156915718,0.467605908448301,0.371180519053509
0,0.564540435618806,0.164555431266439,0.0229909367552046,0.593277504720449,509000000.0,0.886592752433202,0.0053235403321674,0.739446270912573,0.836283091846607,0.150099026589693,0.0217848000198077,8070000000.0,0.630234517335379,0.203271248936371,0.0536950426555148,0.437332423341296,0.376430103582556
0,0.566496324434353,0.0685975148895002,0.0074179150175538,0.61613024113925,0.0,0.939214033249374,0.0038564622263269,0.736462510092699,0.840193389891697,0.194049976823564,0.0562125496682515,0.0004129379197387,0.631635525540746,0.215845702940342,0.0727343530585105,0.46994588797348,0.37169943835932
0,0.565160264398163,0.0346161985669801,0.0062451513712205,0.600686086567982,0.0,0.936608972980141,0.119110392791286,0.891285283274059,0.841092476978115,0.187855547595972,0.109000656613334,3940000000.0,0.630613964192271,0.222747470927484,0.0022408403565287,0.502559352605665,0.36963718146295
0,0.565358698423247,0.0461347764307525,0.0078913503602182,0.600232058692111,0.0,0.9429965620058,0.01821398373172,0.779979639644758,0.84182166749621,0.277695840883233,0.0831397866443114,8440000000.0,0.630754030766702,0.233620119126406,0.0161054947957255,0.493053185784624,0.371002699722423
0,0.565407084552326,0.0587417238564561,0.0061350135682491,0.600520330359331,0.0,0.927520572680499,0.188816883566666,0.804168211210451,0.840140286282763,0.185790737853441,0.0656735667683837,0.0001297441461626,0.630814646374707,0.215278434338659,0.001302946504008,0.467020913567006,0.36963718146295
0,0.565166537624164,0.0614324152734528,0.0052135530046935,0.60141397252771,883000000.0,0.938638267745238,0.0163706197484563,0.778044824588131,0.841117496672342,0.190931692722599,0.062799251736764,7350000000.0,0.63061841618608,0.224732911033374,0.0179193047594797,0.497830643981865,0.36963718146295
0,0.564575676152017,0.142788040027814,0.0167355318684641,0.591281223424956,0.0,0.896795429749498,0.0039762746450089,0.721906372715971,0.837589924443071,0.156883401458009,0.0256574684867269,6220000000.0,0.630227325653073,0.202609435567741,0.0706855948498298,0.433676205333203,0.376324977688707
0,0.565384729318328,0.124557849865465,0.0112671141894716,0.600246472275472,951000000.0,0.91286863563978,0.0073360145522166,0.773746092837855,0.840799113267941,0.172390544014159,0.0299020776088833,657000000.0,0.631548540430953,0.218682045948757,0.0394678711754759,0.494125676400332,0.375977167550544
0,0.522388911768907,0.0723463433805968,0.0230914015033238,0.599215901065164,424000000.0,0.930083634028371,0.0297428089147928,0.856392980629281,0.839800976113085,0.17748935990898,0.0532406271320231,8810000000.0,0.624182202983521,0.216507516308972,0.0098091981305246,0.48340077024326,0.371012764967579
0,0.565969279798331,0.10744626175288,0.0088751759645734,0.600765361276467,0.0,0.936972261932163,0.0022789320470138,0.70667010730668,0.841273042497296,0.184273734777296,0.0351504724678402,852000000.0,0.631192723387351,0.221991112791907,0.117338328855732,0.485935748062204,0.374849860093092
0,0.567778230546892,0.138646189194909,0.011855531310041,0.596080946684155,407000000.0,0.93304005597925,0.0081946702194376,0.779686998637104,0.840479614549737,0.186169988622477,0.0265272699584469,3020000.0,0.6327450993822,0.219060225016545,0.0354508014759717,0.501925608150929,0.37825974147977
0,0.565271569033037,0.0753695921637391,0.0073155139174883,0.598048400812926,645000000.0,0.952456574209268,0.0083101144770219,0.770967442123251,0.841547254167916,0.212464708608992,0.0510648156753516,6190000000.0,0.630703004068437,0.227474709274842,0.0349709619467797,0.495003168722274,0.371142494794032
0,0.565270772043959,0.0169301931855972,0.0102837863107466,0.597219619769671,306000000.0,0.935370497329384,0.0671798215918203,0.876860454388514,0.840619238386233,0.184105178879946,0.202808160558996,4270000000.0,0.630719784660484,0.215656613406448,0.0041989895374889,0.489250719056208,0.36963718146295
0,0.566143955220691,0.153157783353992,0.0132841667464712,0.604332723158304,0.0,0.879756586811341,0.0089684587567589,0.803852458268669,0.841495420280496,0.147444271206439,0.0236793873712638,7520000000.0,0.631316351830797,0.219532948851281,0.0324661339030987,0.496806902939599,0.375676328556443
0,0.566795621861682,0.0891556066148683,0.0170577859042423,0.598480808313755,543000000.0,0.932024749487374,0.0120817095734491,0.815936890659645,0.840171496677937,0.177067970165606,0.0428940394388967,7610000000.0,0.632146819906577,0.215183889571712,0.0242294644541903,0.478720811192902,0.372461041909444
0,0.566513436785381,0.135804335338755,0.0094062927363169,0.595980051600629,79800000.0,0.93400770386195,0.0090576940477564,0.792984823155624,0.8404702755369,0.176772997345245,0.0271556525173838,2740000000.0,0.631807098532897,0.218020232580127,0.032155084226679,0.493394432798713,0.37666160422114
0,0.570186900024182,0.119236932007135,0.0124143659636696,0.596325977601291,0.0,0.907609390991814,0.0052455374554213,0.739572109205103,0.840040563338958,0.162445746070541,0.0313848268819761,3120000000.0,0.635165956630731,0.213954807601399,0.0544538438622858,0.475405840198898,0.375364305956612
0,0.565873744848724,0.130090395138616,0.0079144113253447,0.598279018146702,0.0,0.936059740549693,0.0067974826911616,0.760891144208975,0.841195971865718,0.180354810163921,0.0284941150451257,3950000000.0,0.631177655100615,0.221423844190224,0.0424867420771566,0.500024374786721,0.377996926745146
0,0.566454661097028,0.0950509417419959,0.0190578310623296,0.60351835569841,700000000.0,0.933699800664069,0.0157309961591383,0.828952034456077,0.840352536769646,0.175466689140786,0.0400905748522934,0.0001544903558585,0.631606758811523,0.216129337241184,0.0186467170717661,0.487300736118559,0.373725907717359
0,0.565158395757604,0.0272697040239441,0.0178186561540521,0.598026780437885,625000000.0,0.921781688788601,0.0298058352392036,0.81058684714038,0.839141933062963,0.17285407273187,0.135232557738441,0.0001466270742729,0.63061225188696,0.21026756169046,0.0097881373987582,0.461414712621265,0.36963718146295
0,0.566251526978397,0.0877649121746228,0.0171813408271926,0.602855330863806,6160000000.0,0.932922503576265,0.0061347702503268,0.752655319320602,0.840349694421123,0.174750326577051,0.043604164930231,0.0001777332911337,0.631290667251134,0.216602061075919,0.0468911881444994,0.479988300102374,0.372713791398913
0,0.565270107495884,0.030685975148895,0.0151809631427321,0.599496965940703,1040000000.0,0.943893358498755,0.0307331334379612,0.838345281381415,0.840749654316047,0.202351354768025,0.121661849432209,8580000000.0,0.630688620703826,0.223598373830008,0.0094866238232432,0.488178228440501,0.36963718146295
0,0.566109652824685,0.156997309308583,0.0250578744583174,0.60381383415731,458000000.0,0.933476694807677,0.0070658125871682,0.764710325463422,0.840653106246434,0.176983692216931,0.0230119212910411,0.0001049979364667,0.631460527937973,0.215089344804765,0.0409277900537525,0.471457124750158,0.377164866478931
0,0.562823624106921,0.104181153067086,0.0152835186093163,0.601183355193935,6600000000.0,0.929265520195828,0.0092430288829052,0.787878047618527,0.83957910020272,0.175340272217774,0.0363497020999647,0.0001482459851876,0.629199257544417,0.21092937505909,0.031524404983302,0.461170964754058,0.373931686062767
0,0.71374065611419,0.0549928953653596,0.0092119507055306,0.600123956816904,0.0,0.924743136129996,0.0092998149771763,0.778894967387916,0.83993663192284,0.181071172727656,0.0700693940630803,9600000000.0,0.625482527636608,0.214711165736976,0.0313372901430649,0.468142153756155,0.37169943835932
0,0.565158395757604,0.0306557426610636,0.0156235723814264,0.597313308061517,0.0,0.912199408411843,0.0346682225640482,0.859660256907557,0.839685973065857,0.160591631199697,0.1217996192835,9630000000.0,0.63061225188696,0.213198449465822,0.0083849841191156,0.488031979720177,0.36963718146295
0,0.565138086022586,0.06116032288297,0.0298362830835272,0.596052119517433,1340000000.0,0.91869852083514,0.0114526943753686,0.795662588841933,0.837796641082903,0.178079305549703,0.0630884843673437,6160000000.0,0.630598553444473,0.199584003025433,0.0255420323228579,0.425437527421635,0.37100940988586
0,0.565216106863975,0.0726184357710796,0.0174505645473977,0.59901411089811,1490000000.0,0.956370841594189,0.0139026087282099,0.81342116009172,0.842141571132204,0.246133749104547,0.0530398730995165,6960000000.0,0.630655059519733,0.252529072515836,0.0210850622243427,0.517476722078682,0.370926651203468
0,0.566012678100696,0.149590349789884,0.0129417152638342,0.598041194021246,849000000.0,0.93652301116976,0.0106539449174886,0.823352029340407,0.840771037997597,0.178627112216089,0.0243298049568499,5410000000.0,0.631363268996315,0.220383851753805,0.0274269066315336,0.488275727587384,0.376279124905219
0,0.56339200923643,0.110983462829156,0.0309637157829351,0.589493939088197,3230000000.0,0.870210383233191,0.0056430401153194,0.7455786226305,0.837964794797912,0.159496017866925,0.0339426765642231,0.0001712576474749,0.629538978918097,0.185496832750307,0.0507943392347237,0.45293228684249,0.375015377457877
0,0.565308559940075,0.101520694137921,0.0371677369303029,0.608555903083066,1140000000.0,0.943312578419603,0.0111718840190826,0.826969058755362,0.841780712229527,0.189878218364165,0.0373667313944574,0.0001350634248823,0.630751976000329,0.232107402855252,0.0261751011913078,0.529225369278019,0.371995803911131
0,0.565349668984293,0.113553224294827,0.0459429639978795,0.606783032329668,0.0,0.953774762113675,0.0104336647935576,0.8269611511046,0.844828933185746,0.22497998398719,0.0331031383675674,8480000000.0,0.630790674100355,0.286943367684599,0.0279946646324738,0.607273436357432,0.370604563358482
0,0.566016743319925,0.131390392115367,0.0123464352167565,0.600621225442857,424000000.0,0.937068854531303,0.0067681536095051,0.763609215576859,0.841371315881578,0.181155450676331,0.0281791266017631,5100000000.0,0.631380049588362,0.226245627304529,0.0426635747708082,0.519914200750743,0.375327400057707
0,0.565186812863248,0.0469208211143695,0.0114795358668062,0.596484527018262,323000000.0,0.927273092715188,0.0399399689860562,0.890676128241513,0.84096476843893,0.172306266065484,0.0818106417147213,3670000000.0,0.630631772167505,0.220194762219911,0.0072467331033484,0.491541949007946,0.36963718146295
0,0.565158395757604,0.0305348127097379,0.0046875808163675,0.59420718084723,0.0,0.896119910339034,0.0183288039662903,0.807118647127727,0.840829685362255,0.157431208124394,0.122214196530034,0.0005441853403222,0.63061225188696,0.218303866880968,0.0160041101531778,0.495149417442597,0.36963718146295
0,0.566203645686162,0.153853130574115,0.0187192433852645,0.603273324781274,102000000.0,0.940867079972113,0.0068224436117204,0.768756766300226,0.841082412338722,0.190341747081876,0.0235549924782267,0.0001038415715277,0.631575252393803,0.224354731965586,0.0423339112522158,0.494028177253449,0.378185929681961
0,0.56369988357412,0.0672370529370862,0.0185029414598091,0.596196255351043,815000000.0,0.910047568723883,0.0157884062764235,0.852078086000564,0.839410699697059,0.185495765033079,0.0573632669215346,9330000000.0,0.629687949480144,0.207998487283729,0.0185784392593222,0.457709745039731,0.370935598088051
0,0.565159112649201,0.0425371103788131,0.0082222510489079,0.60111849406881,136000000.0,0.956643006242939,0.0352991098311706,0.892009886256096,0.841669854844797,0.200075850153807,0.0898481081660414,3350000000.0,0.630612936809085,0.233147395291671,0.0082310568441652,0.530687856481256,0.369847433250649
0,0.565563047518267,0.0858602654412431,0.0242404925217081,0.619178714020093,0.0001161331925473,0.935081740006252,0.0166395736674769,0.806520617315134,0.840724924810697,0.177067970165606,0.0446197648173014,0.000269664303789,0.63115642251476,0.21991112791907,0.017630284101385,0.512065519426705,0.373115282844573
0,0.56840441038225,0.209934395501406,0.0099164317171706,0.596167428184321,340000000.0,0.934160166367932,0.0047450709982184,0.727490486945931,0.840404138611815,0.176941553242594,0.0162395223447917,2560000000.0,0.634049876029096,0.217452963978444,0.0598828173568685,0.504704333837079,0.391385939523534
0,0.565536906463957,0.155606614868337,0.0110293837538422,0.608743279666758,2650000000.0,0.941744734089452,0.0104380329546554,0.801390650397757,0.843095787886632,0.218237748093211,0.0232504462736908,7740000000.0,0.630916014849112,0.257823579464877,0.0279832151369483,0.544776483205772,0.377243151719032
1,0.564287128586575,0.211446019892977,0.0272221122024725,0.585724787039306,0.0,0.90828114098827,0.0035893803763482,0.691240549407366,0.831285035651199,0.15334372761367,0.0160934552440558,0.0001142488559792,0.630043081601622,0.177271438025905,0.0777503376545122,0.410178910934529,0.386486401853794
1,0.568835712760503,0.231883181667019,0.0255786113390437,0.594423384597645,34000000.0,0.929396074527014,0.0051831351540244,0.73281389476316,0.840674820089684,0.145548017361257,0.0143209629318306,8190000000.0,0.633759126587307,0.196085846648388,0.0550760795105277,0.447959830351484,0.393995074740037
1,0.564708965151818,0.18496236055265,0.0192827513982006,0.555939117023883,0.0,0.894696163467435,0.001817155016677,0.676950978148855,0.831773760705652,0.148919135308247,0.0189628441232237,7400000000.0,0.630244448706182,0.189467712962088,0.142964133523744,0.392385316628479,0.385771769447731
0,0.566209986246249,0.116697403029295,0.0094910958597986,0.600239265483792,1900000000.0,0.936282583016837,0.0083806290776003,0.76101769917201,0.840843599183114,0.203278412203447,0.032136626609554,0.0001105484881742,0.631398884946782,0.223125649995273,0.0346846420704645,0.486228245502852,0.376011836728303
0,0.573136595113401,0.147988027934819,0.0119416037983051,0.596664696810274,0.0,0.932499306824497,0.0058938973669348,0.750012983032379,0.839973730907331,0.168724453246808,0.024628705226021,488000000.0,0.637319351789701,0.214049352368346,0.048723984851531,0.473943352995661,0.377683785784742
0,0.565195194467976,0.0468603561387066,0.0094365539903686,0.60651638103749,2340000000.0,0.923772343163358,0.0543224514120081,0.805941011837795,0.84009546407545,0.178037166575366,0.081911157830845,0.0002145056961958,0.630735195408282,0.214900255270871,0.0052588399707367,0.483205771949495,0.36963718146295
0,0.564863213459265,0.143906642077577,0.0107109351042265,0.588369679586042,0.0,0.868128413905457,0.0053821984954805,0.74168156925005,0.836851734703188,0.147528549155114,0.0254314948265734,3310000000.0,0.630368077149628,0.204027607071949,0.0531339498357448,0.442012382391654,0.375216682360993
0,0.563061928068806,0.197085588173051,0.0084411857166198,0.592174865593335,0.0,0.906261335340419,0.0026489776942973,0.688007971236372,0.837829468752922,0.154860730689815,0.0175544459776561,3600000000.0,0.62932083122149,0.204500330906684,0.102601312503738,0.457612245892848,0.38298816998186
0,0.564011353127731,0.0696858844514315,0.0104225960503282,0.612180919298347,0.0,0.89982021340431,0.0045029500687985,0.746000420186841,0.839373254158923,0.166743921452952,0.0553106836345011,0.000571591189378,0.629819112066958,0.210173016923513,0.0629101884364844,0.448252327792132,0.372843521225365
0,0.566331545076864,0.0573812619040421,0.024416387753499,0.617204053099641,3240000000.0,0.926046875798091,0.007607464563293,0.762239393146677,0.840237536383353,0.166659643504277,0.0672017456814687,0.0005056783878515,0.631442377501678,0.217169329677602,0.0381044108762254,0.479062058206991,0.371540631157973
0,0.564659831101934,0.176587961423345,0.0204055517479524,0.586726531082893,374000000.0,0.910920672590488,0.0026988995354148,0.689626048549946,0.83353658734757,0.159706712738612,0.0200435991770369,8310000000.0,0.630294105560198,0.183133213576629,0.100886471895552,0.417150099936626,0.37889497028516
0,0.569297627820342,0.0995858149167095,0.0082350334864957,0.607395609622508,0.0,0.937957334434513,0.002536029528769,0.712124208459117,0.8400669451347,0.184990097341031,0.0381449524712702,0.0004277393909587,0.633935494034328,0.215372979105606,0.106683358638161,0.469604640959392,0.373779589024857
0,0.565155699330546,0.0349185234452943,0.0081147173588136,0.585659925914182,0.0,0.923963237808277,0.183731720025835,0.87813155973247,0.838633404863267,0.181745396317054,0.108066897202756,4570000000.0,0.630610197120587,0.202514890800794,0.001347342089686,0.426900014624872,0.36963718146295
0,0.565518171992824,0.0677510052302204,0.0086738706110091,0.600174404358668,0.0,0.939622034647017,0.0191837154954275,0.784992193147924,0.841054024254206,0.234545531161772,0.0569204597054273,7780000000.0,0.630891357652635,0.230405597050203,0.0152886968518212,0.493296933651831,0.372282104217785
